Nombre,Posición,Part,Min,Pas I,Pas C,Pases prog,Pas Cl,Asis,xA,OCG,Reg,Pres Int,Pres C,Distancia,Esprints/90,Ent I,Ent C,Ent Cl,FC,FR,Ama,Roj.,Rob,Desp,Pos Gan/90,Pos Perd/90,Disparos,Disparos fuera área/90,TaP,Gol,Goles fuera del área,xG,Cab Int,Cab,DsR,Rec.1,Cen.In,Cen.Com,Cen I-Ab,Cen C-Ab
player_116,DF/CR/ME/MP (D),43,2.880,1.332,1.140,131,45,5,"3,62",9,95,404,105,"415,1 km","16,88",111,86,4,56,38,6,0,91,39,"10,09","18,12",3,"0,03",0,0,0,"0,17",108,30,14,10,196,28,196,28
player_117,DF (C),30 (3),2.677,2.038,1.888,157,2,1,"1,41",3,6,82,20,"337,0 km","5,21",35,26,2,19,5,2,0,45,21,"15,06","3,19",11,"0,13",3,1,0,"0,87",170,103,21,19,2,1,2,1
player_118,"DF (C), MC",37,3.172,2.312,2.058,155,7,3,"1,11",0,5,94,36,"401,2 km","6,13",42,29,6,26,9,5,2,74,39,"16,29","2,7",8,"0,14",2,1,0,"0,84",166,114,47,20,9,1,9,1
player_119,"DF (C), MC, ME (C)",12 (18),1.417,897,802,66,17,1,"1,6",4,9,119,33,"192,8 km","9,97",36,28,2,21,10,0,0,24,10,"11,62","9,59",8,"0,25",1,0,0,"0,96",77,59,1,5,13,1,13,1
player_120,DF/CR (I),34,2.999,1.664,1.502,244,48,0,"4,32",8,55,322,88,"411,8 km","14,28",133,107,6,39,49,6,0,83,35,"12,96","10,98",12,"0,09",1,0,1,"1,23",140,80,26,22,74,15,74,15
player_121,DL (C),15 (13),1.653,383,321,8,26,0,"0,95",4,23,130,31,"217,5 km","6,64",29,22,0,28,35,3,0,20,6,"1,63","19,82",60,"0,65",29,8,1,"7,1",137,38,0,3,15,4,9,4
player_122,POR,39,3.510,1.281,1.175,0,0,0,0,0,0,0,0,"232,9 km",0,3,1,0,0,17,0,0,0,-,"3,92","6,05",0,-,-,0,-,0,-,-,-,-,-,-,-,-
player_123,"ME (IC), MP (DIC)",7 (27),1.238,496,425,27,14,2,"1,81",5,11,165,45,"183,8 km","14,83",42,39,0,11,15,0,0,17,5,"9,6","15,99",24,"0,29",10,0,0,"2,4",50,8,0,2,17,3,17,3
player_124,POR,37,3.218,918,716,0,0,0,0,0,0,0,0,"223,0 km",0,3,1,0,9,18,9,0,0,-,"3,05","7,75",0,-,-,0,-,0,-,-,-,-,-,-,-,-
player_125,"MC, ME (DIC)",16 (28),1.918,1.022,910,80,29,3,"5,15",12,30,224,55,"258,5 km","10,84",43,31,1,17,27,2,0,37,6,"13,19","13,75",32,"0,47",10,0,0,"3,44",101,58,1,3,16,1,16,1
player_126,DF (C),27,2.141,1.423,1.319,87,9,1,"1,61",1,0,58,22,"267,9 km","5,25",36,28,9,18,5,7,0,46,23,"13,62","2,31",7,"0,13",5,0,0,"0,63",165,114,27,14,3,0,3,0
player_127,ME/MP (DI),21 (18),1.832,710,605,53,31,6,"3,08",8,65,264,59,"247,2 km","14,64",53,46,1,18,21,1,0,30,15,"4,96","17,64",65,"1,03",15,4,3,"6,24",107,51,0,7,41,7,41,7
player_128,DF (DC),42,3.581,2.742,2.595,179,12,1,"1,63",4,5,116,45,"459,3 km","6,41",63,53,12,23,11,9,0,83,42,"16,46","2,46",22,"0,15",5,1,0,"2,37",224,168,25,20,12,0,12,0
player_129,DF (IC),32,2.707,1.869,1.665,103,3,1,"0,98",1,1,96,33,"346,8 km","6,15",49,39,6,34,9,7,2,57,30,"19,78","2,86",7,"0,03",2,1,0,"0,85",215,156,29,11,8,5,8,5
player_130,"MC, ME (C)",3 (4),321,176,158,15,6,1,"0,2",2,1,36,4,"43,9 km","13,46",5,4,0,6,0,0,0,3,2,"13,18","14,86",2,0,1,0,0,"0,06",21,11,0,0,6,1,6,1
player_131,"MC, ME/MP (C)",33,2.786,1.577,1.413,125,36,9,"8,37",15,15,318,84,"394,4 km","11,95",103,89,3,34,19,2,0,50,38,"14,47","6,75",11,"0,16",2,1,1,"0,81",122,73,9,14,14,6,14,6
player_132,DF (C),9 (10),1.209,809,712,52,2,0,"0,58",0,2,38,13,"157,1 km","6,03",20,16,2,10,4,3,0,18,9,"14,74","2,23",7,"0,22",1,0,0,"0,47",95,69,9,10,2,0,2,0
player_133,ME/MP (C),28,2.003,1.028,859,85,43,3,"2,99",3,39,255,78,"292,1 km","13,3",68,56,1,15,18,4,0,35,8,"11,41","12,54",41,"0,49",16,5,0,"5,78",88,38,0,6,18,5,18,5
player_134,DL (C),39 (2),3.409,756,641,22,17,2,"1,98",6,31,259,58,"449,9 km","7,52",58,47,0,53,90,0,0,41,16,"2,43","21,36",134,"1,11",61,15,1,"13,95",335,167,0,5,12,0,12,0
player_135,POR,39 (1),3.346,1.197,953,0,0,0,0,0,0,0,0,"244,9 km",0,6,1,0,0,7,0,0,0,-,"2,93","7,29",0,-,-,0,-,0,-,-,-,-,-,-,-,-
player_136,"MC, ME (DC), MP (C)",30,2.432,1.346,1.220,124,36,6,"4,76",5,35,291,88,"348,2 km","12,62",77,64,3,23,17,2,0,46,20,"12,43","9,44",27,"0,3",8,1,1,"3,73",66,34,1,5,19,5,19,5
player_137,MP (DI),13 (10),1.107,456,380,37,28,2,"4,21",9,40,148,45,"148,5 km","13,01",36,31,0,22,18,1,0,21,7,"4,39","18,05",15,"0,41",5,1,0,"1,92",45,8,0,6,114,18,38,9
player_138,MP (DC),8 (21),1.121,405,349,26,20,6,"4,25",5,18,127,27,"159,2 km","12,28",24,20,0,18,9,0,0,21,8,"10,6","25,93",19,"0,32",7,3,1,"2,17",42,1,0,5,5,1,5,1
player_139,POR,39,3.437,887,587,0,0,0,0,0,0,0,0,"225,7 km",0,2,0,0,0,25,0,0,0,-,"3,3","7,2",0,-,-,0,-,0,-,-,-,-,-,-,-,-
player_140,DF (IC),23 (7),2.407,1.643,1.458,128,12,2,"0,67",5,23,187,67,"341,6 km","12,6",81,64,4,37,20,7,0,52,26,"12,49","9,87",4,"0,04",0,0,0,"0,86",113,66,15,16,42,6,42,6
player_141,"ME (I), MP (DIC), DL (C)",35 (4),2.488,925,779,58,25,7,"4,69",11,75,364,98,"352,0 km","16,06",88,74,0,51,32,3,0,52,11,"2,86","21,13",47,"0,61",16,6,1,"4,75",119,54,0,15,82,8,78,7
player_142,DL (C),36 (1),2.767,639,549,25,23,0,"2,18",4,35,230,51,"380,6 km","7,03",45,32,0,24,105,1,0,32,9,"2,21","18,05",107,"1,01",49,15,2,"14,11",275,114,0,4,14,2,14,2
player_143,"MP (DIC), DL (C)",34 (1),2.544,774,649,25,19,1,"2,67",3,60,237,48,"342,7 km","9,34",42,30,0,25,83,0,0,36,14,"2,09","18,93",55,"0,6",28,10,1,"7,37",158,62,0,4,40,6,40,6
player_144,DL (C),29 (2),2.226,563,483,19,15,1,"3,16",6,20,172,44,"290,8 km","6,11",44,37,0,35,57,0,0,17,4,"1,94","23,53",44,"0,49",24,9,0,"4,44",188,75,0,2,15,0,15,0
player_145,"MP (DI), DL (C)",3 (17),515,130,112,2,2,0,"0,23",1,5,38,7,"65,1 km","7,34",7,7,0,7,8,1,0,8,0,"1,05","18,35",30,"1,22",17,4,0,"3,61",56,9,0,2,1,1,1,1
player_146,DF (C),33,2.956,2.169,1.995,168,5,2,"1,42",2,7,117,40,"377,4 km","5,78",52,40,5,32,10,5,2,68,20,"13,88","3,62",16,"0,12",2,1,0,"1,55",225,147,27,13,2,0,2,0
player_147,DF (C),17 (6),1.565,1.235,1.134,71,3,0,"0,95",0,1,56,28,"202,5 km","6,5",36,28,8,17,1,2,2,30,15,"15,87","3,68",11,"0,17",2,0,0,"0,61",126,79,13,3,6,0,6,0
player_148,"DF/CR/ME (I), MP (DI)",23 (23),2.385,1.040,906,142,47,2,"2,15",2,61,352,73,"340,3 km","15,96",90,77,4,30,27,4,0,84,26,"9,85","16,64",11,"0,04",4,0,0,"1,65",45,27,5,15,81,10,81,10
player_149,DF (C),36,3.179,2.236,2.079,132,5,1,"0,67",1,6,102,26,"421,1 km","6,65",50,33,6,22,11,4,1,73,25,"15,09","2,21",20,"0,11",4,0,0,"2,6",247,182,28,21,5,1,5,1
player_150,ME/MP (IC),20 (4),1.441,544,426,48,49,5,"4,34",7,28,1,53,"202,7 km","16,3",47,36,0,31,11,1,0,34,8,"5,18","12,05",14,"0,06",4,0,0,"1,72",82,32,0,6,124,21,46,5
player_151,DL (C),2 (23),669,173,149,3,3,0,"0,09",1,7,50,5,"83,8 km","7,53",5,5,0,3,20,0,0,8,2,"0,81","17,76",45,"2,29",23,4,2,"4,38",78,33,0,0,2,0,2,0
player_152,"MP (I), DL (C)",38,2.835,742,653,14,12,2,"2,51",4,43,231,49,"379,8 km","7,59",47,37,0,57,95,4,0,35,13,"1,49","20,38",76,"0,76",34,9,1,"10,45",220,89,0,5,18,2,18,2
player_153,DF (C),3 (8),613,487,456,35,2,1,"0,71",3,1,24,12,"79,7 km","6,02",15,13,1,5,3,0,0,12,5,"11,45","2,35",2,0,1,1,0,"0,06",38,23,7,3,0,0,0,0
player_154,DF/CR (D),32 (3),2.836,1.348,1.168,139,32,0,"4,08",12,45,340,90,"411,9 km","17,49",98,81,3,27,34,3,0,63,37,"9,77","12,92",10,"0,06",1,0,0,"0,76",107,39,19,16,144,21,144,21
player_155,ME/MP (C),10 (22),1.502,811,712,50,14,1,"2,25",5,30,186,49,"206,6 km","11,62",43,29,1,23,13,6,0,38,3,"7,85","18,04",23,"0,36",8,2,0,"2,4",54,15,0,1,29,3,14,3
player_156,"ME/MP (DI), DL (C)",45 (1),3.691,1.374,1.089,90,60,13,"11,8",22,72,563,142,"483,8 km","15,26",145,126,0,44,49,3,0,81,39,"4,85","14,83",69,"0,49",28,7,2,"7,7",222,59,0,0,151,32,151,32
player_157,DF (C),2,180,125,114,11,1,0,0,0,0,4,2,"20,6 km","4,5",3,0,1,0,0,0,0,3,3,"13,5",3,0,0,-,0,0,0,13,7,1,1,1,0,1,0
player_158,"MP (DI), DL (C)",24 (9),1.786,596,498,43,22,2,"1,92",2,53,233,57,"235,8 km","11,69",52,47,0,20,29,2,0,28,14,"4,08",19,35,"0,5",14,4,0,"3,51",98,22,0,6,128,24,59,17
player_159,"DF (C), MC, ME (C)",32 (2),2.640,1.595,1.411,134,22,5,"2,03",5,31,295,80,"379,7 km","12,07",80,60,6,40,25,6,2,42,17,"10,77","8,05",16,"0,17",3,1,0,"1,37",136,74,7,12,9,4,9,4
player_160,DF (DC),33,2.333,1.569,1.450,125,8,0,"2,27",2,3,85,27,"287,3 km","4,94",39,27,6,18,7,3,1,42,23,"16,2","3,16",7,"0,12",2,0,0,"0,5",156,108,23,16,2,0,2,0
player_161,DF/CR/ME/MP (I),41 (1),3.635,2.221,1.972,240,34,2,"6,26",6,62,373,106,"500,0 km","14,98",144,118,3,59,52,15,1,101,44,"11,79","14,73",4,"0,05",0,0,0,"0,06",179,128,19,25,68,9,68,9
player_162,"MC, ME (C), MP (DIC)",16 (3),816,332,287,17,24,2,"2,76",6,13,98,16,"114,0 km","11,58",13,12,1,6,7,2,1,17,4,"10,15","15,77",20,"0,33",11,1,1,"2,65",33,5,0,1,116,22,12,4
player_163,"DF (C), MC",40 (1),3.612,2.746,2.602,180,16,3,"2,78",3,3,138,50,"459,5 km","5,33",75,52,16,26,13,6,1,72,42,"15,02","3,01",21,"0,12",4,1,0,"2,23",269,207,26,26,6,2,6,2
player_164,"MC, ME (C)",37,3.258,2.061,1.879,177,40,0,"2,38",4,21,351,103,"464,5 km","13,18",102,75,3,56,25,3,0,46,18,"12,73","7,79",22,"0,17",8,1,0,"2,96",135,52,8,10,22,5,22,5
player_165,"MC, ME (C)",35,2.870,1.760,1.581,134,41,8,"7,48",16,12,300,88,"420,5 km","13,3",85,70,3,42,28,5,1,44,21,"13,39","8,22",20,"0,22",7,2,1,"2,88",145,77,11,8,25,4,25,4
player_166,"ME (DIC), MP (DI), DL (C)",1 (4),111,55,46,2,1,0,"0,21",0,1,15,2,"15,7 km","10,54",2,2,0,1,0,1,0,1,1,"12,16","13,78",3,0,2,1,0,"0,6",9,6,0,1,2,0,0,0
player_167,"MC, ME (C)",37,2.855,1.595,1.416,144,82,1,"6,53",6,33,342,103,"402,3 km","11,22",89,69,1,41,25,3,0,48,20,"12,96","9,24",29,"0,28",11,3,0,"2,36",97,52,1,11,191,35,16,0
player_168,"ME/MP (DI), DL (C)",26 (12),2.248,793,677,57,27,2,"2,59",3,73,310,75,"325,9 km","14,81",63,53,0,24,37,0,0,37,11,"3,32","19,26",59,"0,72",20,5,1,"5,58",86,22,0,7,71,11,71,11
player_169,"MC, ME/MP (C)",1 (29),637,333,291,22,2,0,"0,39",4,4,79,22,"91,5 km","11,73",23,20,0,4,5,1,0,9,4,"10,17","11,16",7,"0,14",2,0,0,"0,59",21,9,0,1,3,0,3,0
player_170,"ME/MP (D), DL (C)",2 (5),283,75,66,4,2,0,"0,15",0,1,23,6,"36,3 km","7,95",6,6,0,5,8,0,0,1,1,"1,27","22,9",9,"1,27",6,2,0,"0,85",25,10,0,0,3,1,3,1
player_171,DF (C),35,2.693,2.052,1.934,139,8,1,"0,6",3,2,99,36,"342,0 km","5,78",48,34,14,23,7,7,1,56,33,"17,65","2,71",4,"0,03",0,0,0,"0,19",148,94,22,17,9,1,9,1
player_172,"ME (C), MP (IC)",38 (1),2.792,1.070,911,79,54,3,"4,59",10,57,324,92,"406,1 km","12,51",81,63,1,13,29,1,0,51,24,"13,35","15,92",58,"0,58",22,5,1,"5,76",111,33,0,8,33,6,33,6
player_173,"MC, ME (C)",32,2.487,1.319,1.162,116,61,3,"6,02",14,29,294,90,"346,5 km","11,65",80,66,2,28,16,4,0,46,15,"13,1","11,83",28,"0,29",11,2,1,"3,86",76,27,0,7,195,27,28,2
player_174,MP (DI),4 (35),1.017,427,356,35,20,2,"1,15",3,47,136,43,"136,6 km","13,45",30,26,0,11,10,1,0,13,2,"3,1","20,44",43,"1,33",16,5,1,"4,79",45,10,0,2,36,5,36,5
player_175,"ME (DC), MP (DIC)",25,1.769,754,635,64,40,3,"3,67",6,83,263,71,"249,3 km","13,94",53,46,0,25,27,0,0,48,16,"5,34","15,31",39,"0,71",15,2,1,"4,94",67,9,0,5,129,13,67,3
player_176,DF (C),34,2.918,1.937,1.800,156,11,1,"1,7",2,5,102,43,"360,8 km","4,69",53,47,10,17,9,5,0,56,32,"17,09","2,81",16,"0,06",3,0,0,"3,69",215,155,16,16,5,1,5,1
player_177,"DF (DC), CR/ME (D)",20 (1),1.757,961,837,81,12,1,"2,14",5,21,147,47,"244,6 km","14,45",64,53,4,20,15,6,1,41,26,"16,65","9,37",11,"0,15",1,0,0,"1,07",110,81,10,13,39,5,39,5
player_178,DF (IC),40,3.573,2.555,2.352,188,21,3,"1,95",4,12,187,55,"447,8 km","6,02",84,70,13,22,28,2,0,73,36,"17,78","3,78",15,"0,05",6,2,0,"1,32",224,149,32,27,13,3,13,3
player_179,POR,27 (2),2.373,612,400,0,0,0,0,0,0,0,0,"156,8 km",0,5,0,0,0,13,0,0,0,-,"3,11","10,96",0,-,-,0,-,0,-,-,-,-,-,-,-,-
player_180,"DF (DC), MC",20 (1),1.810,1.348,1.212,90,4,1,"0,38",2,3,47,18,"222,1 km","5,37",26,19,3,17,8,3,0,46,17,"12,68","4,52",15,"0,2",2,0,0,"1,53",106,78,4,10,2,0,2,0
player_181,"CR (I), ME (DI), MP (DIC)",21 (1),1.474,547,472,41,22,0,"2,51",3,43,219,55,"195,2 km","13,8",48,39,0,20,23,0,0,32,12,"3,85","18,32",28,"0,43",8,2,1,"3,1",71,15,0,8,112,15,48,5
player_182,POR,10 (4),1.039,280,260,0,0,0,0,0,0,0,0,"65,7 km",0,0,-,0,0,10,0,0,0,-,"3,03","8,92",0,-,-,0,-,0,-,-,-,-,-,-,-,-
player_183,DL (C),8 (23),1.201,335,287,7,7,0,"0,81",2,11,101,20,"168,5 km","8,39",19,15,0,15,34,1,0,14,4,"1,57","20,98",71,"1,72",34,9,3,"10,19",85,23,0,0,4,0,4,0
player_184,"MC, ME (C)",35,2.883,1.779,1.616,139,44,4,"4,26",9,20,334,91,"412,9 km","12,02",89,67,8,55,21,5,0,51,24,"13,33","9,08",29,"0,31",10,3,0,"3,29",116,52,6,14,42,5,17,4
player_185,ME/MP (C),35,2.794,1.423,1.243,101,39,4,"6,44",10,48,344,86,"374,5 km","10,82",70,57,2,22,25,1,0,60,25,"10,66","12,08",51,"0,42",17,5,0,"4,28",67,20,0,15,48,4,25,1
player_186,"DF (DI), CR (D)",9 (3),899,460,393,54,6,0,"0,81",1,15,78,25,"124,1 km","16,12",35,27,0,9,9,2,0,29,8,"9,31","17,32",4,"0,4",1,0,0,"0,13",57,39,7,2,29,2,29,2
player_187,DF (C),11,990,732,659,49,2,0,"0,94",1,2,36,14,"124,0 km","5,27",18,17,2,13,1,4,0,17,10,19,"2,36",5,0,2,1,0,"0,46",76,53,8,4,1,0,1,0
player_188,DF (C),38,3.450,2.555,2.370,148,10,1,"1,58",2,6,127,42,"451,8 km","6,03",62,46,5,27,14,4,0,75,25,"15,83","2,45",1,0,1,0,0,"0,01",266,194,51,20,2,0,2,0
player_189,"MP (DI), DL (C)",8 (13),1.054,317,272,17,9,0,"0,82",2,12,101,25,"143,4 km","9,73",24,22,0,25,16,1,0,8,9,"1,96","18,53",31,"1,2",7,1,1,"2,61",103,42,0,0,18,5,18,5
player_190,"ME/MP (D), DL (C)",36,2.668,1.217,1.020,181,48,3,"4,77",4,91,387,103,"408,4 km","16,29",82,69,0,27,36,0,0,66,25,"3,98","9,88",36,"0,34",10,3,0,"3,12",126,29,0,11,61,10,61,10
player_191,"DF (C), MC, ME (C)",46 (1),4.076,2.501,2.251,224,47,2,"5,23",19,20,409,120,"583,3 km","11,64",120,77,5,47,26,3,0,78,30,"11,95","9,91",26,"0,2",7,1,0,"2,94",169,90,4,17,51,7,27,5
player_192,"ME (C), MP (DIC)",25 (6),1.795,747,628,66,69,4,"3,5",7,44,253,59,"239,5 km","13,09",53,46,1,28,17,4,0,32,15,"5,92","15,79",28,"0,35",12,3,1,"3,14",90,15,0,12,223,33,49,6
player_193,POR,42,3.734,1.019,864,0,0,0,0,0,0,0,0,"252,1 km",0,5,0,0,1,16,1,0,0,-,4,"7,42",0,-,-,0,-,0,-,-,-,-,-,-,-,-
player_194,"ME (C), MP (DIC)",2 (15),373,140,117,9,5,0,"0,21",0,7,44,10,"46,8 km","10,86",10,9,0,2,4,0,0,6,5,"3,86","21,47",8,"0,97",1,0,1,"1,24",28,15,0,0,7,0,7,0
player_195,ME/MP (DI),0 (3),60,32,29,4,3,0,0,0,0,7,3,"6,3 km",-,2,2,0,0,0,0,0,0,0,-,-,0,-,-,0,0,0,3,2,0,0,1,0,1,0
player_196,POR,47,3.754,1.348,1.072,0,0,0,0,0,0,0,0,"262,6 km",0,7,2,0,2,14,2,0,0,-,"2,64","7,96",0,-,-,0,-,0,-,-,-,-,-,-,-,-
player_197,DF/CR/ME (I),1 (5),317,180,161,23,4,0,0,1,5,38,11,"44,4 km","15,62",16,10,0,4,2,0,0,9,5,"9,65","22,43",0,0,-,0,0,0,9,5,4,1,5,0,5,0
player_198,"MP (D), DL (C)",1 (22),273,69,63,1,0,0,0,0,1,20,3,"28,0 km","6,26",3,3,0,2,6,0,0,1,0,0,"17,47",14,"1,98",6,0,1,"1,25",25,8,0,0,1,1,1,1
player_199,ME/MP (DIC),38 (1),2.886,1.225,1.045,121,108,4,"6,78",12,113,399,121,"388,8 km","13,81",106,88,1,32,39,1,0,63,22,"5,33","18,18",63,"0,69",25,9,2,"6,49",93,23,0,7,263,41,100,19
player_200,POR,3 (8),695,208,157,0,0,0,0,0,0,0,0,"44,5 km",0,1,0,0,0,2,0,0,0,-,"3,76","9,58",0,-,-,0,-,0,-,-,-,-,-,-,-,-
player_201,"ME/MP (I), DL (C)",41,2.892,798,682,38,26,1,"4,2",5,71,294,82,"389,9 km","9,15",75,58,2,32,75,0,0,41,12,"2,33","19,33",87,"0,81",37,9,3,"9,21",180,45,0,6,52,10,52,10
player_202,DL (C),3 (23),623,147,122,5,5,0,"0,1",0,9,47,9,"74,9 km","5,92",8,6,0,3,18,0,0,6,4,"0,87","18,92",23,"0,72",12,6,0,"2,91",74,33,0,2,2,1,2,1
player_203,"DF/CR (I), ME (IC)",14 (2),1.353,704,622,94,19,0,"1,31",4,43,124,34,"201,7 km","15,76",42,37,2,19,20,5,0,35,16,"10,58","14,97",4,"0,07",1,1,0,"0,05",61,33,5,17,63,8,25,1
player_204,DF (IC),22 (4),1.910,1.113,996,89,5,0,"0,53",1,9,95,28,"246,3 km","7,77",39,34,6,21,9,4,1,44,30,"15,6","3,82",4,"0,05",1,0,0,"0,55",166,113,20,13,13,2,13,2
player_205,DL (C),1 (22),470,115,104,3,10,1,"0,63",1,2,32,6,"55,2 km","6,32",6,6,0,2,11,0,0,5,2,"0,77","26,62",28,"1,53",13,2,0,"3,92",49,21,0,0,2,0,2,0
player_206,DF/CR (I),9 (2),835,528,445,67,9,2,"1,55",3,25,89,18,"118,6 km","15,84",25,19,0,16,10,2,0,22,6,"14,23","12,07",5,"0,11",2,1,0,"0,68",36,15,4,6,28,7,17,7
player_207,"DF (C), MC",31,2.749,2.050,1.929,127,19,2,"1,95",3,8,105,28,"354,4 km","5,63",50,46,6,19,5,4,0,68,27,"13,49","3,93",21,"0,1",9,2,0,"3,08",161,101,21,21,2,0,2,0
player_208,"ME (DI), MP (DIC), DL (C)",13 (21),1.322,562,447,53,13,1,"2,28",5,52,163,52,"191,3 km","15,05",45,39,0,25,14,1,0,25,8,"3,4","15,93",15,"0,34",4,2,2,"1,16",67,28,0,3,49,15,49,15
player_209,"MC, ME (DC), MP (DIC)",6 (18),797,428,371,28,7,3,"3,77",7,9,96,20,"118,6 km","12,65",19,17,0,6,5,0,0,12,1,"10,39","8,92",9,0,3,0,0,"1,63",20,10,0,2,8,1,8,1
player_210,"DF (DIC), CR/ME (D)",6 (17),762,466,408,56,5,0,"0,25",1,11,84,21,"102,1 km","14,29",28,21,1,9,13,1,0,22,5,"8,5","14,41",4,0,1,0,0,"0,48",21,12,7,3,12,2,12,2
player_211,"MC, ME (C)",30 (1),2.209,992,860,85,22,1,"1,98",1,34,266,74,"299,4 km","10,72",66,57,1,24,19,6,0,46,13,"8,35","13,08",17,"0,2",8,4,1,"2,63",91,53,0,11,22,5,22,5
player_212,"ME (D), MP (DI), DL (C)",6 (22),761,297,257,23,7,0,"1,02",0,45,106,26,"105,2 km","13,84",18,17,0,7,11,0,0,15,2,"2,25","21,29",21,"0,59",5,2,0,"2,02",34,7,0,0,16,2,16,2
player_213,"ME (C), MP (IC)",5 (14),702,331,298,20,8,0,"0,68",1,9,91,31,"105,0 km","13,72",26,21,0,9,11,1,0,14,1,"7,31","18,33",10,"1,15",4,1,1,"0,68",28,8,0,1,14,2,14,2
player_214,DF (C),39,3.509,2.676,2.483,156,10,1,"1,59",6,5,136,46,"434,0 km","4,9",63,38,14,30,14,10,0,69,38,14,"2,87",12,"0,13",3,2,0,"1,3",256,173,33,17,9,3,9,3
player_215,DF/CR/ME/MP (D),38 (8),3.203,1.726,1.453,122,28,2,"3,73",3,95,416,116,"451,9 km","15,48",114,99,2,56,44,1,0,78,24,"5,99","21,02",68,"0,51",19,7,2,"8,63",160,65,5,18,76,11,76,11
player_216,DF/CR/ME (D),27,2.307,1.360,1.195,142,19,1,"2,34",2,29,215,50,"320,9 km","13,93",76,65,7,29,36,5,1,62,40,"10,34","12,68",11,"0,12",2,0,0,"1,57",89,46,20,20,28,3,28,3
player_217,"MC, ME (C)",12 (31),1.594,1.020,931,89,11,2,"1,69",4,10,179,48,"220,1 km","12,37",48,34,1,19,6,1,0,27,10,"12,25","7,51",4,"0,06",1,1,1,"0,22",76,57,7,6,3,0,3,0
player_218,POR,35,3.210,1.028,917,0,0,0,0,0,0,0,0,"211,8 km",0,3,1,0,0,21,0,0,0,-,"4,35","6,9",0,-,-,0,-,0,-,-,-,-,-,-,-,-
player_219,DF (C),35,3.071,1.998,1.782,129,10,0,"1,27",5,5,92,35,"387,6 km","5,66",45,35,10,22,11,3,0,68,39,"11,78","3,31",8,"0,12",3,0,0,"0,55",241,175,22,18,5,0,5,0
player_220,DL (C),34 (4),2.837,681,582,24,19,4,"2,69",4,21,232,52,"388,4 km","6,34",48,39,1,49,67,4,0,25,7,"2,41","15,89",129,"1,17",66,15,1,"15,08",209,65,0,3,22,2,22,2
player_221,"DF/CR (I), MC, ME (C)",32 (4),2.903,1.672,1.497,166,37,4,"4,54",8,29,295,72,"419,8 km","12,09",61,53,2,42,25,5,0,46,31,"11,13","6,26",25,"0,19",6,3,0,"3,54",106,64,5,14,12,2,12,2
player_222,"MP (DIC), DL (C)",5 (15),697,198,170,9,6,0,"0,84",3,13,80,24,"94,6 km","9,43",21,21,0,12,15,1,0,7,1,"1,03","20,01",27,"1,55",14,6,1,"2,15",44,8,0,0,9,1,9,1
player_223,POR,33,2.871,985,828,0,0,0,0,0,0,0,0,"184,8 km",0,5,1,0,5,10,5,2,0,-,"3,51","5,64",0,-,-,0,-,0,-,-,-,-,-,-,-,-
player_224,DF (C),43,3.691,2.597,2.374,159,12,2,"3,09",8,10,142,51,"476,0 km","5,51",67,59,13,29,17,9,0,58,59,"15,24",3,26,"0,17",4,0,0,"2,62",295,194,39,20,10,0,10,0
player_225,"MC, ME (C)",3 (29),974,466,416,49,16,1,"1,52",0,4,123,40,"128,0 km","11,18",40,30,1,13,5,5,0,14,9,"11,27","11,37",8,"0,18",3,0,0,"0,66",43,23,2,2,10,1,10,1
player_226,"MP (DI), DL (C)",38,2.476,902,767,68,42,2,"2,04",2,92,339,89,"355,7 km","14,76",73,61,1,19,42,0,0,41,17,"2,18","18,83",28,"0,36",11,1,0,"2,79",107,22,0,5,78,16,78,16
player_227,DF/CR (I),41 (2),3.782,2.294,2.030,250,39,3,"3,84",5,88,415,127,"528,7 km","14,21",175,136,10,43,58,7,0,127,41,"11,16","15,97",22,"0,12",7,2,0,"2,37",151,73,16,35,60,11,60,11
player_228,"MP (IC), DL (C)",35,2.813,720,617,28,23,3,"6,37",12,30,214,47,"359,8 km","7,2",55,36,0,54,87,1,1,31,9,"2,69","15,77",101,"0,9",43,14,2,"13,07",215,73,0,5,17,1,17,1
player_229,"DF (D), CR (DI), ME (D)",11 (16),1.204,481,402,43,16,0,"1,1",4,31,155,41,"171,8 km","15,85",46,40,4,18,11,2,0,37,16,"7,33","20,26",1,0,1,0,0,"0,3",49,25,0,7,74,11,74,11
player_230,"MP (DI), DL (C)",38 (1),2.970,1.014,855,65,39,4,"3,41",3,106,387,120,"387,2 km","14,03",90,73,1,40,47,0,0,51,28,"3,88","21,24",71,"0,67",33,6,0,"9,77",169,55,0,11,124,18,124,18
player_231,"ME (I), MP (DI)",35,2.760,1.007,820,67,39,2,"4,96",11,89,419,98,"394,8 km","16,43",90,74,2,45,52,0,0,59,22,"4,21","16,53",66,"0,55",22,7,1,"8,79",166,36,0,11,98,15,82,13
player_232,"ME (D), MP (DI)",40,2.468,1.004,866,78,38,3,"4,46",10,87,344,104,"330,9 km","12,44",82,62,1,39,41,1,0,49,11,"4,23","17,36",40,"0,29",16,5,2,"4,73",120,32,0,7,118,12,71,6
player_233,DL (C),0 (16),293,77,69,0,0,0,"0,21",0,2,24,3,"41,9 km","7,99",2,2,0,2,7,0,0,1,0,"0,31","24,57",9,"0,61",4,1,0,"1,25",35,20,0,0,0,0,0,0
